name,ROW_ID,category,cueType,sound_file,block,trialIndex_new,rt,zSound,ordered_sound
TYS_203,34,bird,label,bird_label.wav,4,76,596.226513,-0.8005569020754668,c
TYS_203,110,bird,sound,bird_sound.wav,5,98,1375.8774999999998,-0.8005569020754668,c
TYS_203,114,bird,label,bird_label.wav,6,103,1467.200994,-0.8005569020754668,c
TYS_204,30,bird,sound,bird_sound.wav,3,43,1411.738634,-0.8005569020754668,c
TYS_204,34,bird,label,bird_label.wav,4,71,1125.6662609999998,-0.8005569020754668,c
TYS_204,110,bird,sound,bird_sound.wav,5,94,994.9344990000001,-0.8005569020754668,c
TYS_204,114,bird,label,bird_label.wav,6,102,611.595154,-0.8005569020754668,c
TYS_205,30,bird,sound,bird_sound.wav,3,47,541.157782,-0.8005569020754668,c
TYS_205,34,bird,label,bird_label.wav,4,71,464.17069399999997,-0.8005569020754668,c
TYS_205,110,bird,sound,bird_sound.wav,5,100,443.20789,-0.8005569020754668,c
TYS_205,114,bird,label,bird_label.wav,6,109,715.76333,-0.8005569020754668,c
TYS_104,30,bird,sound,bird_sound.wav,1,5,809.528589,-0.8005569020754668,c
TYS_104,34,bird,label,bird_label.wav,2,28,633.652925,-0.8005569020754668,c
TYS_104,110,bird,sound,bird_sound.wav,5,95,2056.80871,-0.8005569020754668,c
TYS_104,114,bird,label,bird_label.wav,7,125,1653.1785730000001,-0.8005569020754668,c
TYS_120,30,bird,sound,bird_sound.wav,1,16,633.877873,-0.8005569020754668,c
TYS_120,34,bird,label,bird_label.wav,2,27,4169.554233999999,-0.8005569020754668,c
TYS_120,110,bird,sound,bird_sound.wav,5,85,1296.721935,-0.8005569020754668,c
TYS_120,114,bird,label,bird_label.wav,7,129,2237.259388,-0.8005569020754668,c
TYS_122,30,bird,sound,bird_sound.wav,1,2,478.1301020000001,-0.8005569020754668,c
TYS_122,34,bird,label,bird_label.wav,2,23,1119.842649,-0.8005569020754668,c
TYS_122,110,bird,sound,bird_sound.wav,5,99,1400.457621,-0.8005569020754668,c
TYS_122,114,bird,label,bird_label.wav,7,126,715.6918049999999,-0.8005569020754668,c
TYS_125,30,bird,sound,bird_sound.wav,1,4,860.887885,-0.8005569020754668,c
TYS_125,34,bird,label,bird_label.wav,2,39,1003.543377,-0.8005569020754668,c
TYS_125,110,bird,sound,bird_sound.wav,5,94,869.689822,-0.8005569020754668,c
TYS_125,114,bird,label,bird_label.wav,7,130,1576.382875,-0.8005569020754668,c
TYS_206,30,bird,sound,bird_sound.wav,3,41,837.1354940000001,-0.8005569020754668,c
TYS_206,34,bird,label,bird_label.wav,4,64,1123.0465170000002,-0.8005569020754668,c
TYS_206,110,bird,sound,bird_sound.wav,5,94,993.24286,-0.8005569020754668,c
TYS_206,114,bird,label,bird_label.wav,6,112,602.218986,-0.8005569020754668,c
TYS_207,30,bird,sound,bird_sound.wav,3,52,1357.8515049999999,-0.8005569020754668,c
TYS_207,34,bird,label,bird_label.wav,4,64,794.624031,-0.8005569020754668,c
TYS_207,110,bird,sound,bird_sound.wav,5,92,1670.248389,-0.8005569020754668,c
TYS_207,114,bird,label,bird_label.wav,6,103,1076.143861,-0.8005569020754668,c
TYS_209,30,bird,sound,bird_sound.wav,3,43,1726.351976,-0.8005569020754668,c
TYS_209,34,bird,label,bird_label.wav,4,78,1664.384961,-0.8005569020754668,c
TYS_209,110,bird,sound,bird_sound.wav,5,96,893.3990600000001,-0.8005569020754668,c
TYS_209,114,bird,label,bird_label.wav,6,109,991.076589,-0.8005569020754668,c
TYS_212,30,bird,sound,bird_sound.wav,3,60,877.155542,-0.8005569020754668,c
TYS_212,34,bird,label,bird_label.wav,4,71,1466.686845,-0.8005569020754668,c
TYS_212,110,bird,sound,bird_sound.wav,5,84,1504.069805,-0.8005569020754668,c
TYS_212,114,bird,label,bird_label.wav,6,120,1124.655962,-0.8005569020754668,c
TYS_210,30,bird,sound,bird_sound.wav,3,58,632.427275,-0.8005569020754668,c
TYS_210,34,bird,label,bird_label.wav,4,75,836.981654,-0.8005569020754668,c
TYS_210,110,bird,sound,bird_sound.wav,5,90,1079.617023,-0.8005569020754668,c
TYS_210,114,bird,label,bird_label.wav,6,117,741.99307,-0.8005569020754668,c
TYS_202,29,bird,sound,bird_sound.wav,3,60,899.2457390000001,0.7498887437162602,b
TYS_202,33,bird,label,bird_label.wav,4,63,588.514388,0.7498887437162602,b
TYS_202,109,bird,sound,bird_sound.wav,6,110,772.93992,0.7498887437162602,b
TYS_202,113,bird,label,bird_label.wav,7,131,1155.997038,0.7498887437162602,b
TYS_203,29,bird,sound,bird_sound.wav,3,56,888.796926,0.7498887437162602,b
TYS_203,33,bird,label,bird_label.wav,4,61,700.861752,0.7498887437162602,b
TYS_203,109,bird,sound,bird_sound.wav,6,117,720.0350759999999,0.7498887437162602,b
TYS_203,113,bird,label,bird_label.wav,7,135,902.111113,0.7498887437162602,b
TYS_204,29,bird,sound,bird_sound.wav,3,51,906.688809,0.7498887437162602,b
TYS_204,33,bird,label,bird_label.wav,4,75,672.2891329999999,0.7498887437162602,b
TYS_204,109,bird,sound,bird_sound.wav,6,105,651.927412,0.7498887437162602,b
TYS_204,113,bird,label,bird_label.wav,7,124,836.252928,0.7498887437162602,b
TYS_205,29,bird,sound,bird_sound.wav,3,49,890.206873,0.7498887437162602,b
TYS_205,33,bird,label,bird_label.wav,4,72,487.449676,0.7498887437162602,b
TYS_205,109,bird,sound,bird_sound.wav,6,116,490.865856,0.7498887437162602,b
TYS_205,113,bird,label,bird_label.wav,7,132,461.41800299999994,0.7498887437162602,b
TYS_104,29,bird,sound,bird_sound.wav,2,24,641.20096,0.7498887437162602,b
TYS_104,33,bird,label,bird_label.wav,3,54,673.9014390000001,0.7498887437162602,b
TYS_104,109,bird,sound,bird_sound.wav,7,135,589.873612,0.7498887437162602,b
TYS_104,113,bird,label,bird_label.wav,8,144,953.906059,0.7498887437162602,b
TYS_120,29,bird,sound,bird_sound.wav,2,38,677.138925,0.7498887437162602,b
TYS_120,33,bird,label,bird_label.wav,3,47,679.5001629999999,0.7498887437162602,b
TYS_120,109,bird,sound,bird_sound.wav,7,139,1559.458017,0.7498887437162602,b
TYS_120,113,bird,label,bird_label.wav,8,154,739.8226859999999,0.7498887437162602,b
TYS_122,29,bird,sound,bird_sound.wav,2,32,598.419249,0.7498887437162602,b
TYS_122,33,bird,label,bird_label.wav,3,59,743.152261,0.7498887437162602,b
TYS_122,109,bird,sound,bird_sound.wav,7,134,615.80807,0.7498887437162602,b
TYS_122,113,bird,label,bird_label.wav,8,145,1161.768079,0.7498887437162602,b
TYS_125,29,bird,sound,bird_sound.wav,2,34,1035.526156,0.7498887437162602,b
TYS_125,33,bird,label,bird_label.wav,3,45,748.560965,0.7498887437162602,b
TYS_125,109,bird,sound,bird_sound.wav,7,140,790.092707,0.7498887437162602,b
TYS_125,113,bird,label,bird_label.wav,8,145,613.6166450000001,0.7498887437162602,b
TYS_206,29,bird,sound,bird_sound.wav,3,55,1751.956224,0.7498887437162602,b
TYS_206,33,bird,label,bird_label.wav,4,76,1258.609295,0.7498887437162602,b
TYS_206,109,bird,sound,bird_sound.wav,6,102,1132.169008,0.7498887437162602,b
TYS_206,113,bird,label,bird_label.wav,7,135,615.456998,0.7498887437162602,b
TYS_207,29,bird,sound,bird_sound.wav,3,48,897.6273540000001,0.7498887437162602,b
TYS_207,33,bird,label,bird_label.wav,4,73,645.99812,0.7498887437162602,b
TYS_207,109,bird,sound,bird_sound.wav,6,111,1157.976985,0.7498887437162602,b
TYS_207,113,bird,label,bird_label.wav,7,130,1967.7996640000001,0.7498887437162602,b
TYS_209,29,bird,sound,bird_sound.wav,3,48,978.7069559999999,0.7498887437162602,b
TYS_209,33,bird,label,bird_label.wav,4,61,706.48104,0.7498887437162602,b
TYS_209,109,bird,sound,bird_sound.wav,6,118,647.232711,0.7498887437162602,b
TYS_209,113,bird,label,bird_label.wav,7,129,1330.9648040000002,0.7498887437162602,b
TYS_212,29,bird,sound,bird_sound.wav,3,42,639.970899,0.7498887437162602,b
TYS_212,33,bird,label,bird_label.wav,4,66,758.7470409999999,0.7498887437162602,b
TYS_212,109,bird,sound,bird_sound.wav,6,102,1601.383805,0.7498887437162602,b
TYS_212,113,bird,label,bird_label.wav,7,132,1770.090938,0.7498887437162602,b
TYS_210,29,bird,sound,bird_sound.wav,3,49,610.904992,0.7498887437162602,b
TYS_210,33,bird,label,bird_label.wav,4,64,575.058043,0.7498887437162602,b
TYS_210,109,bird,sound,bird_sound.wav,6,113,1088.434458,0.7498887437162602,b
TYS_210,113,bird,label,bird_label.wav,7,140,1063.7346509999998,0.7498887437162602,b
TYS_202,28,bird,sound,bird_sound.wav,2,39,991.0901190000001,0.9728286404967702,a
TYS_202,32,bird,label,bird_label.wav,3,48,320.366204,0.9728286404967702,a
TYS_202,112,bird,label,bird_label.wav,5,99,932.898521,0.9728286404967702,a
TYS_202,108,bird,sound,bird_sound.wav,8,142,649.550736,0.9728286404967702,a
TYS_203,28,bird,sound,bird_sound.wav,2,24,1013.0984780000001,0.9728286404967702,a
TYS_203,32,bird,label,bird_label.wav,3,44,1186.4992379999999,0.9728286404967702,a
TYS_203,112,bird,label,bird_label.wav,5,85,1502.3250580000001,0.9728286404967702,a
TYS_203,108,bird,sound,bird_sound.wav,8,145,634.6117260000001,0.9728286404967702,a
TYS_204,28,bird,sound,bird_sound.wav,2,35,807.665706,0.9728286404967702,a
TYS_204,32,bird,label,bird_label.wav,3,59,714.09893,0.9728286404967702,a
TYS_204,112,bird,label,bird_label.wav,5,95,668.6512230000001,0.9728286404967702,a
TYS_204,108,bird,sound,bird_sound.wav,8,153,596.160531,0.9728286404967702,a
TYS_205,28,bird,sound,bird_sound.wav,2,22,1020.0768709999999,0.9728286404967702,a
TYS_205,32,bird,label,bird_label.wav,3,52,1274.8298650000002,0.9728286404967702,a
TYS_205,112,bird,label,bird_label.wav,5,94,1095.878243,0.9728286404967702,a
TYS_205,108,bird,sound,bird_sound.wav,8,158,1173.7841369999999,0.9728286404967702,a
TYS_104,28,bird,sound,bird_sound.wav,1,1,803.1750920000001,0.9728286404967702,a
TYS_104,32,bird,label,bird_label.wav,4,65,519.881129,0.9728286404967702,a
TYS_104,108,bird,sound,bird_sound.wav,5,100,562.3570679999999,0.9728286404967702,a
TYS_104,112,bird,label,bird_label.wav,6,107,1016.806841,0.9728286404967702,a
TYS_120,28,bird,sound,bird_sound.wav,1,15,1133.468986,0.9728286404967702,a
TYS_120,32,bird,label,bird_label.wav,4,66,1524.760723,0.9728286404967702,a
TYS_120,108,bird,sound,bird_sound.wav,5,97,606.670022,0.9728286404967702,a
TYS_120,112,bird,label,bird_label.wav,6,108,596.024334,0.9728286404967702,a
TYS_122,28,bird,sound,bird_sound.wav,1,8,577.450156,0.9728286404967702,a
TYS_122,32,bird,label,bird_label.wav,4,73,1871.792197,0.9728286404967702,a
TYS_122,108,bird,sound,bird_sound.wav,5,97,740.9501079999999,0.9728286404967702,a
TYS_122,112,bird,label,bird_label.wav,6,104,698.308527,0.9728286404967702,a
TYS_125,28,bird,sound,bird_sound.wav,1,5,738.9771340000001,0.9728286404967702,a
TYS_125,32,bird,label,bird_label.wav,4,76,1520.4305650000001,0.9728286404967702,a
TYS_125,108,bird,sound,bird_sound.wav,5,90,732.655168,0.9728286404967702,a
TYS_125,112,bird,label,bird_label.wav,6,119,1290.949821,0.9728286404967702,a
TYS_206,28,bird,sound,bird_sound.wav,2,37,949.106276,0.9728286404967702,a
TYS_206,32,bird,label,bird_label.wav,3,43,617.242396,0.9728286404967702,a
TYS_206,112,bird,label,bird_label.wav,5,89,1347.196698,0.9728286404967702,a
TYS_206,108,bird,sound,bird_sound.wav,8,156,595.840812,0.9728286404967702,a
TYS_207,28,bird,sound,bird_sound.wav,2,26,797.950387,0.9728286404967702,a
TYS_207,32,bird,label,bird_label.wav,3,41,731.525898,0.9728286404967702,a
TYS_207,112,bird,label,bird_label.wav,5,93,627.395809,0.9728286404967702,a
TYS_207,108,bird,sound,bird_sound.wav,8,154,1037.211061,0.9728286404967702,a
TYS_209,28,bird,sound,bird_sound.wav,2,21,611.5323900000001,0.9728286404967702,a
TYS_209,32,bird,label,bird_label.wav,3,58,624.363899,0.9728286404967702,a
TYS_209,112,bird,label,bird_label.wav,5,99,513.151467,0.9728286404967702,a
TYS_209,108,bird,sound,bird_sound.wav,8,149,545.014501,0.9728286404967702,a
TYS_212,28,bird,sound,bird_sound.wav,2,23,617.425621,0.9728286404967702,a
TYS_212,32,bird,label,bird_label.wav,3,56,1534.239888,0.9728286404967702,a
TYS_212,112,bird,label,bird_label.wav,5,96,494.04251600000003,0.9728286404967702,a
TYS_212,108,bird,sound,bird_sound.wav,8,148,750.799835,0.9728286404967702,a
TYS_210,28,bird,sound,bird_sound.wav,2,30,602.373123,0.9728286404967702,a
TYS_210,32,bird,label,bird_label.wav,3,45,839.771032,0.9728286404967702,a
TYS_210,112,bird,label,bird_label.wav,5,81,433.297187,0.9728286404967702,a
TYS_210,108,bird,sound,bird_sound.wav,8,148,321.498454,0.9728286404967702,a
TYS_202,27,bird,sound,bird_sound.wav,3,44,584.855199,-0.922160482137563,d
TYS_202,31,bird,label,bird_label.wav,3,45,1631.890059,-0.922160482137563,d
TYS_202,111,bird,label,bird_label.wav,7,121,593.935847,-0.922160482137563,d
TYS_202,107,bird,sound,bird_sound.wav,7,136,710.9840509999999,-0.922160482137563,d
TYS_203,27,bird,sound,bird_sound.wav,3,43,852.654934,-0.922160482137563,d
TYS_203,31,bird,label,bird_label.wav,3,53,1225.212455,-0.922160482137563,d
TYS_203,111,bird,label,bird_label.wav,7,121,1951.960564,-0.922160482137563,d
TYS_203,107,bird,sound,bird_sound.wav,7,122,1503.237367,-0.922160482137563,d
TYS_204,31,bird,label,bird_label.wav,3,46,712.08477,-0.922160482137563,d
TYS_204,27,bird,sound,bird_sound.wav,3,60,714.744031,-0.922160482137563,d
TYS_204,107,bird,sound,bird_sound.wav,7,134,603.057325,-0.922160482137563,d
TYS_204,111,bird,label,bird_label.wav,7,140,631.2263610000001,-0.922160482137563,d
TYS_205,31,bird,label,bird_label.wav,3,44,480.348706,-0.922160482137563,d
TYS_205,27,bird,sound,bird_sound.wav,3,46,1343.247175,-0.922160482137563,d
TYS_205,111,bird,label,bird_label.wav,7,121,1000.239015,-0.922160482137563,d
TYS_205,107,bird,sound,bird_sound.wav,7,134,1728.585601,-0.922160482137563,d
TYS_104,27,bird,sound,bird_sound.wav,2,22,692.112327,-0.922160482137563,d
TYS_104,31,bird,label,bird_label.wav,4,62,1177.4320599999999,-0.922160482137563,d
TYS_104,111,bird,label,bird_label.wav,7,132,578.7330870000001,-0.922160482137563,d
TYS_104,107,bird,sound,bird_sound.wav,8,152,651.111364,-0.922160482137563,d
TYS_120,27,bird,sound,bird_sound.wav,2,31,1300.4254099999998,-0.922160482137563,d
TYS_120,31,bird,label,bird_label.wav,4,76,1983.0800290000002,-0.922160482137563,d
TYS_120,111,bird,label,bird_label.wav,7,121,1082.34036,-0.922160482137563,d
TYS_120,107,bird,sound,bird_sound.wav,8,148,1303.5762309999998,-0.922160482137563,d
TYS_122,27,bird,sound,bird_sound.wav,2,36,1537.485003,-0.922160482137563,d
TYS_122,31,bird,label,bird_label.wav,4,68,2147.4723819999995,-0.922160482137563,d
TYS_122,111,bird,label,bird_label.wav,7,124,1450.8477449999998,-0.922160482137563,d
TYS_122,107,bird,sound,bird_sound.wav,8,157,1270.128369,-0.922160482137563,d
TYS_125,27,bird,sound,bird_sound.wav,2,31,1118.011951,-0.922160482137563,d
TYS_125,31,bird,label,bird_label.wav,4,68,1038.1611590000002,-0.922160482137563,d
TYS_125,111,bird,label,bird_label.wav,7,136,861.543953,-0.922160482137563,d
TYS_125,107,bird,sound,bird_sound.wav,8,143,789.184034,-0.922160482137563,d
TYS_206,31,bird,label,bird_label.wav,3,52,592.853129,-0.922160482137563,d
TYS_206,27,bird,sound,bird_sound.wav,3,60,1930.8488369999998,-0.922160482137563,d
TYS_206,111,bird,label,bird_label.wav,7,123,993.7816859999999,-0.922160482137563,d
TYS_206,107,bird,sound,bird_sound.wav,7,137,533.507705,-0.922160482137563,d
TYS_207,27,bird,sound,bird_sound.wav,3,53,1347.9753730000002,-0.922160482137563,d
TYS_207,31,bird,label,bird_label.wav,3,57,1275.128484,-0.922160482137563,d
TYS_207,111,bird,label,bird_label.wav,7,129,720.024586,-0.922160482137563,d
TYS_207,107,bird,sound,bird_sound.wav,7,134,1256.006002,-0.922160482137563,d
TYS_209,27,bird,sound,bird_sound.wav,3,46,611.8842960000001,-0.922160482137563,d
TYS_209,31,bird,label,bird_label.wav,3,59,546.3941689999999,-0.922160482137563,d
TYS_209,107,bird,sound,bird_sound.wav,7,123,1054.641724,-0.922160482137563,d
TYS_209,111,bird,label,bird_label.wav,7,134,659.0704920000001,-0.922160482137563,d
TYS_212,31,bird,label,bird_label.wav,3,55,1618.977547,-0.922160482137563,d
TYS_212,27,bird,sound,bird_sound.wav,3,58,1069.5900920000001,-0.922160482137563,d
TYS_212,111,bird,label,bird_label.wav,7,130,722.970545,-0.922160482137563,d
TYS_212,107,bird,sound,bird_sound.wav,7,136,1415.331721,-0.922160482137563,d
TYS_210,27,bird,sound,bird_sound.wav,3,54,521.037579,-0.922160482137563,d
TYS_210,31,bird,label,bird_label.wav,3,56,491.853207,-0.922160482137563,d
TYS_210,111,bird,label,bird_label.wav,7,121,1446.706891,-0.922160482137563,d
TYS_210,107,bird,sound,bird_sound.wav,7,129,1712.0397090000001,-0.922160482137563,d
