name,ROW_ID,cueType,a,a_soundTyp,b,b_soundTyp,c,c_soundTyp,d,d_soundTyp,a_weighted,b_weighted,c_weighted,d_weighted,weighted_zSound
TYS_122,27,sound,508.0,1.2799999709999998,0.0,NA,140.0,-1.419999957,240.0,-1.6100000140000001,650.2399852679999,NA,-198.79999397999998,-386.40000336,0.0732432296486486
TYS_122,28,sound,190.0,1.2799999709999998,222.0,0.939999998,358.0,-1.419999957,190.0,-1.6100000140000001,243.19999448999997,208.679999556,-508.35998460599995,-305.90000266000004,-0.37747915960416667
TYS_122,29,sound,436.0,1.2799999709999998,342.0,0.939999998,268.0,-1.419999957,0.0,NA,558.079987356,321.479999316,-380.559988476,NA,0.47705544760611845
TYS_122,30,sound,506.0,1.2799999709999998,522.0,0.9399999979999999,0.0,NA,136.0,-1.6100000140000001,647.679985326,490.67999895599996,NA,-218.96000190400002,0.7898625278161511
TYS_122,31,label,196.0,1.2799999709999998,256.0,0.939999998,158.0,-1.419999957,486.00000000000006,-1.6100000140000001,250.87999431599997,240.639999488,-224.35999320599998,-782.4600068040002,-0.4701642392390512
TYS_122,32,label,244.0,1.2799999709999998,198.0,0.939999998,538.0,-1.419999957,234.0,-1.6100000140000001,312.31999292399996,186.11999960400001,-763.9599768659999,-376.74000327600004,-0.5290444708517298
TYS_122,33,label,0.0,NA,0.0,NA,708.0,-1.419999957,500.0,-1.6100000140000001,NA,NA,-1005.3599695559999,-805.0000070000001,-1.4986423646986755
TYS_122,34,label,210.0,1.2799999709999998,446.0,0.939999998,160.0,-1.419999957,368.0,-1.6100000140000001,268.79999390999996,419.239999108,-227.19999312,-592.4800051520001,-0.1111824368699326
TYS_122,35,sound,306.0,0.7099999790000001,242.00000000000003,-0.079999998,414.0,-0.639999986,380.0,-1.100000024,217.25999357400005,-19.359999516000002,-264.959994204,-418.00000912,-0.361445610481371
TYS_122,36,sound,0.0,NA,0.0,NA,126.0,-0.639999986,1124.0,-1.100000024,NA,NA,-80.639998236,-1236.4000269760002,-1.0536320201696001
TYS_122,37,sound,388.0,0.7099999790000001,132.0,-0.079999998,168.0,-0.639999986,642.0,-1.100000024,275.47999185200007,-10.559999736,-107.519997648,-706.200015408,-0.4126315946917293
TYS_122,38,sound,176.00000000000003,0.7099999790000001,248.0,-0.079999998,156.0,-0.639999986,458.0,-1.100000024,124.95999630400004,-19.839999504,-99.839997816,-503.800010992,-0.48026976108670516
TYS_122,39,label,418.0,0.7099999790000001,0.0,NA,0.0,NA,546.0,-1.100000024,296.77999122200004,NA,NA,-600.600013104,-0.31516599780290455
TYS_122,40,label,146.0,0.7099999790000001,406.0,-0.079999998,222.0,-0.639999986,394.0,-1.100000024,103.65999693400002,-32.479999188,-142.079996892,-433.400009456,-0.431763705994863
TYS_122,41,label,236.00000000000003,0.7099999790000001,576.0,-0.079999998,0.0,NA,560.0,-1.100000024,167.55999504400006,-46.079998848,NA,-616.0000134400001,-0.3604373303527697
TYS_122,42,label,160.0,0.7099999790000001,212.0,-0.079999998,0.0,NA,400.0,-1.100000024,113.59999664000001,-16.959999576,NA,-440.00000960000006,-0.44476685561658036
TYS_122,43,sound,402.00000000000006,1.2200000290000002,0.0,NA,402.0,0.01,276.0,-1.519999981,490.4400116580001,NA,4.0200000000000005,-419.519994756,0.06938890453888896
TYS_122,44,sound,260.0,1.2200000290000002,0.0,NA,198.0,0.01,274.0,-1.519999981,317.20000754000006,NA,1.98,-416.479994794,-0.13292347985519115
TYS_122,45,sound,600.0,1.2200000290000002,0.0,NA,334.0,0.01,158.0,-1.519999981,732.0000174,NA,3.34,-240.159996998,0.4534615571446887
TYS_122,46,sound,530.0,1.2200000290000002,0.0,NA,428.0,0.01,168.0,-1.519999981,646.60001537,NA,4.28,-255.359996808,0.3512611177282416
TYS_122,47,label,290.0,1.2200000290000002,144.00000000000003,0.610000014,0.0,NA,696.0,-1.519999981,353.80000841000003,87.84000201600003,NA,-1057.919986776,-0.5453805100442478
TYS_122,48,label,0.0,NA,498.0,0.610000014,166.0,0.01,368.0,-1.519999981,NA,303.780006972,1.6600000000000001,-559.359993008,-0.24604649809689913
TYS_122,49,label,152.0,1.2200000290000002,320.0,0.610000014,558.0,0.01,338.0,-1.519999981,185.44000440800002,195.20000448000002,5.58,-513.759993578,-0.09323098296052634
TYS_122,50,label,610.0,1.2200000290000002,0.0,NA,762.0,0.01,0.0,NA,744.2000176900001,NA,7.62,NA,0.5479737738265307
TYS_122,51,sound,612.0,1.4500000480000002,0.0,NA,192.0,0.059999999000000005,332.0,-0.8199999929999999,887.4000293760001,NA,11.519999808000001,-272.239997676,0.5516549573133804
TYS_122,52,sound,378.0,1.4500000480000002,0.0,NA,228.0,0.059999999000000005,496.0,-0.819999993,548.100018144,NA,13.679999772,-406.719996528,0.14070782340108892
TYS_122,53,sound,640.0,1.4500000480000004,0.0,NA,0.0,NA,388.0,-0.8199999929999999,928.0000307200003,NA,NA,-318.159997284,0.593229604509728
TYS_122,54,sound,496.00000000000006,1.4500000480000002,0.0,NA,0.0,NA,198.0,-0.8199999929999999,719.2000238080002,NA,NA,-162.35999861399998,0.8023631486945247
TYS_122,55,label,764.0,1.4500000480000004,0.0,NA,618.0,0.059999999000000005,0.0,NA,1107.8000366720003,NA,37.079999382000004,NA,0.8284226020651233
TYS_122,56,label,236.00000000000003,1.4500000480000002,0.0,NA,638.0,0.059999999000000005,358.0,-0.8199999929999999,342.2000113280001,NA,38.279999362000005,-293.55999749399996,0.07055195876298712
TYS_122,57,label,462.00000000000006,1.4500000480000002,0.0,NA,346.00000000000006,0.059999999000000005,226.0,-0.8199999929999999,669.9000221760001,NA,20.759999654000005,-185.31999841799998,0.48872342689748566
TYS_122,59,sound,654.0,0.800000012,0.0,NA,326.0,-0.27000001100000004,278.0,-0.44999998799999996,523.200007848,NA,-88.02000358600002,-125.09999666399999,0.24648649252623211
TYS_122,60,sound,316.0,0.800000012,200.0,-0.079999998,234.0,-0.27000001100000004,146.0,-0.44999998799999996,252.800003792,-15.9999996,-63.18000257400001,-65.699998248,0.1204464323325893
TYS_122,61,sound,264.0,0.800000012,314.0,-0.079999998,362.0,-0.27000001100000004,182.0,-0.44999998799999996,211.20000316800002,-25.119999372000002,-97.74000398200002,-81.899997816,0.005739752226381474
TYS_122,62,sound,432.0,0.800000012,0.0,NA,570.0,-0.27000001100000004,0.0,NA,345.600005184,NA,-153.90000627000003,NA,0.1913173641856287
TYS_122,63,label,478.0,0.800000012,200.0,-0.079999998,266.0,-0.27000001100000004,276.0,-0.44999998799999996,382.400005736,-15.9999996,-71.82000292600002,-124.19999668799998,0.13965574305081965
TYS_122,64,label,0.0,NA,230.0,-0.079999998,524.0,-0.27000001100000004,176.00000000000003,-0.44999998799999996,NA,-18.39999954,-141.48000576400003,-79.19999788800001,-0.2570752722494624
TYS_122,65,label,168.0,0.800000012,410.0,-0.079999998,332.0,-0.27000001100000004,162.0,-0.44999998799999996,134.400002016,-32.79999918,-89.64000365200002,-72.89999805599999,-0.05684701387313433
TYS_122,66,label,206.00000000000003,0.800000012,216.00000000000003,-0.079999998,408.0,-0.27000001100000004,193.99999999999997,-0.44999998799999996,164.80000247200002,-17.279999568000004,-110.16000448800001,-87.29999767199998,-0.048769530523437465
TYS_122,67,sound,223.99999999999997,1.169999957,498.0,0.910000026,178.00000000000003,-0.27000001100000004,162.0,-1.4700000290000002,262.0799903679999,453.18001294799996,-48.060001958000015,-238.140004698,0.40401129629001875
TYS_122,68,sound,1060.0,1.169999957,0.0,NA,248.0,-0.27000001100000004,0.0,NA,1240.1999544199998,NA,-66.960002728,NA,0.8969724401314982
TYS_122,69,sound,342.0,1.169999957,228.0,0.910000026,356.0,-0.27000001100000004,0.0,NA,400.139985294,207.480005928,-96.12000391600002,NA,0.5523757962267818
TYS_122,70,sound,580.0,1.169999957,154.0,0.910000026,390.0,-0.27000001100000004,0.0,NA,678.5999750599999,140.140004004,-105.30000429000002,NA,0.6347330736423487
TYS_122,71,label,180.0,1.169999957,176.00000000000003,0.910000026,640.0,-0.27000001100000004,494.0,-1.4700000290000002,210.59999226,160.160004576,-172.80000704000003,-726.1800143260001,-0.3545100835771812
TYS_122,72,label,138.0,1.169999957,186.00000000000003,0.910000026,236.00000000000003,-0.27000001100000004,692.0,-1.4700000290000002,161.45999406599998,169.260004836,-63.720002596000015,-1017.2400200680001,-0.5992332458162941
TYS_122,73,label,322.0,1.169999957,120.0,0.910000026,242.0,-0.27000001100000004,354.0,-1.4700000290000002,376.73998615399995,109.20000311999999,-65.340002662,-520.380010266,-0.09612719041811185
TYS_122,74,label,0.0,NA,366.0,0.910000026,0.0,NA,758.0,-1.4700000290000002,NA,333.060009516,NA,-1114.2600219820001,-0.6950178046850535
TYS_122,75,sound,450.0,1.399999976,206.00000000000003,-0.150000006,206.00000000000003,-0.639999986,100.0,-1.8099999430000002,629.9999892,-30.900001236,-131.839997116,-180.99999430000003,0.2975675639792099
TYS_122,76,sound,512.0,1.399999976,0.0,NA,106.0,-0.639999986,94.0,-1.8099999430000002,716.799987712,NA,-67.839998516,-170.13999464200003,0.6724999923511235
TYS_122,77,sound,432.0,1.399999976,168.0,-0.150000006,162.0,-0.639999986,0.0,NA,604.799989632,-25.200001007999997,-103.67999773199999,NA,0.6245669171811025
TYS_122,78,sound,678.0,1.399999976,206.00000000000003,-0.150000006,0.0,NA,432.0,-1.8099999430000002,949.1999837279999,-30.900001236,NA,-781.9199753760001,0.10363222425227947
TYS_122,79,label,280.0,1.399999976,160.0,-0.150000006,438.0,-0.639999986,333.99999999999994,-1.8099999430000002,391.99999327999996,-24.000000959999998,-280.319993868,-604.539980962,-0.4264521307838284
TYS_122,80,label,214.0,1.399999976,510.0,-0.150000006,380.0,-0.639999986,138.0,-1.8099999430000002,299.599994864,-76.50000306,-243.19999467999997,-249.77999213400003,-0.2172946819726248
TYS_122,81,label,576.0,1.399999976,250.0,-0.150000006,230.0,-0.639999986,152.0,-1.8099999430000002,806.399986176,-37.500001499999996,-147.19999678,-275.11999133600006,0.28690397066225165
TYS_122,82,label,438.0,1.399999976,246.00000000000003,-0.150000006,168.0,-0.639999986,174.0,-1.8099999430000002,613.1999894879999,-36.900001476,-107.519997648,-314.93999008200007,0.14994152074268985
TYS_122,83,sound,414.0,1.0299999709999998,686.0,0.889999986,148.00000000000003,-0.7300000190000001,0.0,NA,426.41998799399994,610.539990396,-108.04000281200004,NA,0.7443269035080127
TYS_122,84,sound,352.00000000000006,1.0299999709999998,622.0,0.889999986,0.0,NA,404.0,-1.379999995,362.559989792,553.5799912919999,NA,-557.51999798,0.2602467221364296
TYS_122,85,sound,480.0,1.0299999709999998,228.0,0.889999986,142.0,-0.7300000190000001,150.0,-1.379999995,494.3999860799999,202.91999680799998,-103.66000269800001,-206.99999925,0.38665998094
TYS_122,86,sound,538.0,1.0299999709999998,344.0,0.889999986,0.0,NA,140.0,-1.379999995,554.1399843979999,306.15999518399997,NA,-193.1999993,0.6527397067338552
TYS_122,87,label,610.0,1.0299999709999998,262.0,0.889999986,180.0,-0.7300000190000001,174.0,-1.379999995,628.2999823099999,233.179996332,-131.40000342000002,-240.11999913,0.399641089797716
TYS_122,88,label,512.0,1.0299999709999998,368.0,0.889999986,128.0,-0.7300000190000001,352.0,-1.379999995,527.3599851519999,327.519994848,-93.44000243200001,-485.75999823999996,0.20270586715294114
TYS_122,89,label,214.0,1.0299999709999998,410.0,0.889999986,421.99999999999994,-0.7300000190000001,0.0,NA,220.41999379399996,364.89999425999997,-308.060008018,NA,0.2650669025200764
TYS_122,90,label,502.00000000000006,1.0299999709999998,614.0,0.889999986,0.0,NA,0.0,NA,517.059985442,546.459991404,NA,NA,0.9529748896469534
TYS_122,91,sound,66.0,1.149999976,200.0,1.0299999709999998,228.0,-0.9599999790000001,484.0,-1.24000001,75.89999841599999,205.99999419999997,-218.87999521200004,-600.1600048399999,-0.5492229114887526
TYS_122,92,sound,670.0,1.149999976,0.0,NA,234.0,-0.9599999790000001,0.0,NA,770.49998392,NA,-224.63999508600003,NA,0.6038274212765486
TYS_122,93,sound,124.0,1.149999976,0.0,NA,372.0,-0.9599999790000001,556.0,-1.24000001,142.599997024,NA,-357.119992188,-689.4400055599999,-0.8592775672281368
TYS_122,94,sound,250.0,1.149999976,324.0,1.0299999709999998,282.0,-0.9599999790000001,244.0,-1.24000001,287.49999399999996,333.719990604,-270.719994078,-302.56000244,0.04358180735090901
TYS_122,95,label,163.99999999999997,1.149999976,330.0,1.0299999709999998,504.0,-0.9599999790000001,170.0,-1.24000001,188.59999606399995,339.89999042999995,-483.83998941600004,-210.8000017,-0.14224315464212337
TYS_122,96,label,132.0,1.149999976,184.0,1.0299999709999998,800.0,-0.9599999790000001,0.0,NA,151.79999683199998,189.51999466399997,-767.9999832000001,NA,-0.382329741670251
TYS_122,97,label,254.0,1.149999976,0.0,NA,0.0,NA,720.0,-1.24000001,292.099993904,NA,NA,-892.8000072,-0.6167351265872689
TYS_122,98,label,272.0,1.149999976,456.0,1.0299999709999998,324.0,-0.9599999790000001,386.0,-1.24000001,312.799993472,469.6799867759999,-311.039993196,-478.64000386,-0.005006965791376943
TYS_122,99,sound,154.0,1.169999957,266.0,0.8500000240000001,108.00000000000001,0.379999995,554.0,-0.589999974,180.17999337799998,226.100006384,41.039999460000004,-326.859985596,0.11133088135489831
TYS_122,100,sound,140.0,1.169999957,530.0,0.8500000240000001,0.0,NA,272.0,-0.589999974,163.79999397999998,450.50001272000003,NA,-160.479992928,0.48176222268789815
TYS_122,101,sound,208.00000000000003,1.169999957,246.00000000000003,0.8500000240000001,184.0,0.379999995,178.00000000000003,-0.589999974,243.359991056,209.10000590400006,69.91999908,-105.01999537200003,0.5114705890539216
TYS_122,102,sound,166.0,1.169999957,650.0,0.8500000240000001,244.0,0.379999995,0.0,NA,194.219992862,552.5000156000001,92.71999878,NA,0.7919245351339623
TYS_122,103,label,284.0,1.169999957,546.0,0.8500000240000001,166.0,0.379999995,236.00000000000003,-0.589999974,332.27998778799997,464.100013104,63.079999169999994,-139.239993864,0.5845941608749999
TYS_122,104,label,0.0,NA,0.0,NA,830.0,0.379999995,330.0,-0.589999974,NA,NA,315.39999585,-194.69999142,0.10405172795689653
TYS_122,105,label,266.0,1.169999957,750.0,0.8500000240000001,0.0,NA,382.0,-0.589999974,311.21998856199997,637.5000180000001,NA,-225.379990068,0.5174105983505007
TYS_122,106,label,204.0,1.169999957,324.0,0.8500000240000001,374.0,0.379999995,200.0,-0.589999974,238.67999122799998,275.40000777600005,142.11999813,-117.99999480000001,0.48838475710889295
TYS_122,107,sound,448.0,1.2799999709999998,148.00000000000003,0.939999998,206.00000000000003,-1.419999957,0.0,NA,573.4399870079999,139.11999970400004,-292.51999114200004,NA,0.5237406428553615
TYS_122,108,sound,518.0,1.2799999709999998,348.0,0.939999998,244.0,-1.419999957,0.0,NA,663.0399849779999,327.119999304,-346.47998950799996,NA,0.5798918871837837
TYS_122,109,sound,384.0,1.2799999709999998,138.0,0.939999998,208.00000000000003,-1.419999957,204.0,-1.6100000140000001,491.51998886399997,129.719999724,-295.359991056,-328.44000285600004,-0.0027409050578159396
TYS_122,110,sound,0.0,NA,654.0,0.939999998,304.0,-1.419999957,156.0,-1.6100000140000001,NA,614.759998692,-431.67998692799995,-251.16000218400004,-0.061113097324955144
TYS_122,111,label,302.0,1.2799999709999998,388.0,0.939999998,228.0,-1.419999957,0.0,NA,386.55999124199997,364.719999224,-323.759990196,NA,0.46570806129629627
TYS_122,112,label,0.0,NA,273.99999999999994,0.939999998,392.0,-1.419999957,408.0,-1.610000014,NA,257.55999945199994,-556.639983144,-656.880005712,-0.8900931000037244
TYS_122,113,label,368.0,1.2799999709999998,502.0,0.939999998,150.0,-1.419999957,246.00000000000003,-1.6100000140000001,471.03998932799993,471.879998996,-212.99999355,-396.0600034440001,0.2637124734044232
TYS_122,114,label,234.0,1.2799999709999998,450.0,0.939999998,163.99999999999997,-1.419999957,384.0,-1.6100000140000001,299.51999321399995,422.9999991,-232.87999294799994,-618.240005376,-0.1043831217613636
TYS_122,115,sound,699.9999999999999,0.7099999790000001,231.99999999999997,-0.079999998,0.0,NA,0.0,NA,496.9999853,-18.559999536,NA,NA,0.5133476242103004
TYS_122,116,sound,162.0,0.7099999790000001,774.0,-0.079999998,0.0,NA,290.0,-1.100000024,115.01999659800002,-61.919998452,NA,-319.00000696,-0.21688418337194126
TYS_122,117,sound,0.0,NA,62.0,-0.079999998,328.0,-0.639999986,606.0,-1.100000024,NA,-4.959999876,-209.91999540799998,-666.600014544,-0.885020090188755
TYS_122,118,sound,294.0,0.7099999790000001,648.0,-0.079999998,0.0,NA,216.00000000000003,-1.100000024,208.73999382600005,-51.839998704,NA,-237.60000518400005,-0.06968912786010364
TYS_122,119,label,284.0,0.7099999790000001,514.0,-0.079999998,278.0,-0.639999986,198.0,-1.100000024,201.63999403600002,-41.119998972000005,-177.919996108,-217.800004752,-0.18461538916483516
TYS_122,120,label,300.0,0.7099999790000001,902.0,-0.079999998,0.0,NA,0.0,NA,212.99999370000003,-72.159998196,NA,NA,0.11717137729118139
TYS_122,121,label,0.0,NA,150.0,-0.079999998,588.0,-0.639999986,300.0,-1.100000024,NA,-11.9999997,-376.31999176799997,-330.0000072,-0.6920231201040462
TYS_122,122,label,163.99999999999997,0.7099999790000001,198.0,-0.079999998,402.0,-0.639999986,628.0,-1.100000024,116.439996556,-15.839999604,-257.279994372,-690.8000150720001,-0.6088218480545977
TYS_122,123,sound,220.0,1.2200000290000002,520.0,0.610000014,238.0,0.01,408.0,-1.519999981,268.40000638000004,317.20000728,2.38,-620.159992248,-0.023217877769119717
TYS_122,124,sound,632.0,1.2200000290000002,304.0,0.610000014,166.0,0.01,240.0,-1.519999981,771.0400183280001,185.440004256,1.6600000000000001,-364.79999544,0.44213116776751127
TYS_122,125,sound,334.0,1.2200000290000002,186.00000000000003,0.610000014,184.0,0.01,478.0,-1.519999981,407.4800096860001,113.46000260400002,1.84,-726.559990918,-0.17240268919458535
TYS_122,126,sound,532.0,1.2200000290000002,354.0,0.610000014,216.00000000000003,0.01,0.0,NA,649.0400154280001,215.94000495600002,2.16,NA,0.786878421401089
TYS_122,127,label,276.0,1.2200000290000002,0.0,NA,231.99999999999997,0.01,782.0,-1.519999981,336.720008004,NA,2.32,-1188.639985142,-0.65860463344031
TYS_122,128,label,418.0,1.2200000290000002,148.00000000000003,0.610000014,468.0,0.01,370.0,-1.519999981,509.9600121220001,90.28000207200002,4.68,-562.39999297,0.030284915401709446
TYS_122,129,label,216.00000000000003,1.2200000290000002,0.0,NA,223.99999999999997,0.01,612.0,-1.519999981,263.5200062640001,NA,2.2399999999999998,-930.239988372,-0.6316349639809884
TYS_122,130,label,0.0,NA,300.0,0.610000014,327.99999999999994,0.01,444.0,-1.519999981,NA,183.0000042,3.2799999999999994,-674.879991564,-0.45578357030223876
TYS_122,131,sound,163.99999999999997,1.4500000480000002,162.0,0.150000006,364.0,0.059999999000000005,520.0,-0.8199999929999999,237.80000787199998,24.300000972,21.839999636,-426.39999636,-0.11773552717355369
TYS_122,132,sound,452.0,1.4500000480000002,382.0,0.150000006,312.0,0.059999999000000005,0.0,NA,655.4000216960001,57.300002291999995,18.719999688,NA,0.6382373679546249
TYS_122,133,sound,156.0,1.4500000480000002,216.00000000000003,0.150000006,158.0,0.059999999000000005,218.0,-0.8199999929999999,226.200007488,32.400001296,9.479999842000002,-178.75999847399999,0.11941177827807488
TYS_122,134,sound,510.0,1.4500000480000002,0.0,NA,212.0,0.059999999000000005,356.0,-0.8199999929999999,739.5000244800001,NA,12.719999788,-291.919997508,0.42699445896103905
TYS_122,135,label,170.0,1.4500000480000002,346.0,0.150000006,262.0,0.059999999000000005,256.0,-0.8199999929999999,246.50000816000002,51.900002076,15.719999738000002,-209.91999820799998,0.10077370576982596
TYS_122,136,label,160.0,1.4500000480000002,200.0,0.150000006,0.0,NA,452.0,-0.8199999929999999,232.00000768,30.0000012,NA,-370.63999683599997,-0.1337930886157635
TYS_122,137,label,158.0,1.4500000480000002,455.99999999999994,0.150000006,340.0,0.059999999000000005,242.0,-0.8199999929999999,229.10000758400002,68.40000273599999,20.399999660000002,-198.43999830599998,0.09988295290468228
TYS_122,138,label,0.0,NA,570.0,0.150000006,382.0,0.059999999000000005,0.0,NA,NA,85.50000342,22.919999618000002,NA,0.11388655781302522
TYS_122,139,sound,370.0,0.800000012,174.0,-0.079999998,250.0,-0.27000001100000004,140.0,-0.44999998799999996,296.00000444,-13.919999652000001,-67.50000275000001,-62.999998319999996,0.16229122453747322
TYS_122,140,sound,193.99999999999997,0.800000012,222.0,-0.079999998,222.0,-0.27000001100000004,236.00000000000003,-0.44999998799999996,155.20000232799998,-17.759999556,-59.94000244200001,-106.19999716800001,-0.03283752498627006
TYS_122,141,sound,856.0,0.800000012,106.0,-0.079999998,192.0,-0.27000001100000004,96.0,-0.44999998799999996,684.800010272,-8.479999788,-51.84000211200001,-43.19999884799999,0.4650240076192001
TYS_122,142,sound,790.0,0.800000012,0.0,NA,132.0,-0.27000001100000004,0.0,NA,632.00000948,NA,-35.64000145200001,NA,0.6468112885336226
TYS_122,143,label,792.0,0.800000012,0.0,NA,0.0,NA,220.0,-0.44999998799999996,633.600009504,NA,NA,-98.99999736,0.5282608815652174
TYS_122,144,label,236.00000000000003,0.800000012,0.0,NA,182.0,-0.27000001100000004,712.0,-0.44999998799999996,188.80000283200002,NA,-49.14000200200001,-320.39999145599995,-0.159946894359292
TYS_122,145,label,518.0,0.800000012,110.0,-0.079999998,190.0,-0.27000001100000004,390.0,-0.44999998799999996,414.400006216,-8.79999978,-51.30000209000001,-175.49999531999998,0.14801325250496689
TYS_122,146,label,442.0,0.800000012,428.0,-0.079999998,246.00000000000003,-0.27000001100000004,0.0,NA,353.60000530400004,-34.239999144,-66.42000270600002,NA,0.22664874861469533
TYS_122,147,sound,672.0,1.169999957,0.0,NA,414.00000000000006,-0.27000001100000004,0.0,NA,786.239971104,NA,-111.78000455400003,NA,0.6210496929558011
TYS_122,148,sound,186.00000000000003,1.169999957,280.0,0.910000026,488.0,-0.27000001100000004,124.0,-1.4700000290000002,217.61999200200003,254.80000728,-131.760005368,-182.28000359600003,0.14692021365306124
TYS_122,149,sound,612.0,1.169999957,324.00000000000006,0.910000026,180.0,-0.27000001100000004,184.0,-1.4700000290000002,716.039973684,294.840008424,-48.60000198000001,-270.48000533600003,0.5321538267630768
TYS_122,150,sound,236.00000000000003,1.169999957,0.0,NA,460.0,-0.27000001100000004,162.0,-1.4700000290000002,276.119989852,NA,-124.20000506000002,-238.140004698,-0.10048953368997673
TYS_122,151,label,250.0,1.169999957,162.0,0.910000026,188.0,-0.27000001100000004,254.0,-1.4700000290000002,292.49998925,147.42000421199998,-50.760002068000006,-373.38000736600003,0.018477733053864104
TYS_122,152,label,632.0,1.169999957,392.0,0.910000026,136.0,-0.27000001100000004,228.0,-1.4700000290000002,739.4399728239999,356.72001019199996,-36.72000149600001,-335.160006612,0.5218155438818444
TYS_122,153,label,0.0,NA,344.0,0.910000026,326.0,-0.27000001100000004,258.0,-1.4700000290000002,NA,313.04000894399996,-88.02000358600002,-379.26000748200005,-0.16620689884051737
TYS_122,154,label,234.0,1.169999957,494.0,0.910000026,424.0,-0.27000001100000004,0.0,NA,273.77998993799997,449.540012844,-114.48000466400002,NA,0.5285069428107638
TYS_122,155,sound,730.0,1.399999976,0.0,NA,0.0,NA,0.0,NA,1021.99998248,NA,NA,NA,1.399999976
TYS_122,156,sound,546.0,1.399999976,0.0,NA,0.0,NA,0.0,NA,764.399986896,NA,NA,NA,1.399999976
TYS_122,157,sound,416.0,1.399999976,0.0,NA,156.0,-0.639999986,0.0,NA,582.399990016,NA,-99.839997816,NA,0.8436363499999999
TYS_122,158,sound,794.0,1.399999976,0.0,NA,0.0,NA,326.0,-1.8099999430000002,1111.599980944,NA,NA,-590.0599814180001,0.46566071386249985
TYS_122,159,label,312.0,1.399999976,196.0,-0.150000006,0.0,NA,214.0,-1.8099999430000002,436.79999251199996,-29.400001176,NA,-387.33998780200005,0.02778393841274227
TYS_122,160,label,486.0,1.399999976,324.00000000000006,-0.150000006,172.0,-0.639999986,0.0,NA,680.399988336,-48.600001944000006,-110.079997592,NA,0.5312830843177189
TYS_122,161,label,950.0,1.399999976,104.00000000000001,-0.150000006,166.0,-0.639999986,0.0,NA,1329.9999771999999,-15.600000624000002,-106.23999767599999,NA,0.9902950646721311
TYS_122,162,label,178.00000000000003,1.399999976,223.99999999999997,-0.150000006,320.0,-0.639999986,336.0,-1.8099999430000002,249.19999572800003,-33.60000134399999,-204.79999551999998,-608.159980848,-0.564612459342155
TYS_122,163,sound,502.0,1.0299999709999998,578.0,0.889999986,0.0,NA,0.0,NA,517.059985442,514.4199919079999,NA,NA,0.9550740531018518
TYS_122,164,sound,218.0,1.0299999709999998,510.0,0.889999986,0.0,NA,54.00000000000001,-1.379999995,224.53999367799997,453.89999286,NA,-74.51999973000001,0.7722761979641943
TYS_122,165,sound,610.0,1.0299999709999998,444.0,0.889999986,240.0,-0.7300000190000001,0.0,NA,628.2999823099999,395.159993784,-175.20000456000002,NA,0.6555332082952086
TYS_122,166,sound,410.0,1.0299999709999998,430.0,0.889999986,306.0,-0.7300000190000001,0.0,NA,422.29998810999996,382.69999398,-223.38000581400004,NA,0.5075217943071553
TYS_122,167,label,614.0,1.0299999709999998,132.0,0.889999986,142.0,-0.7300000190000001,386.0,-1.379999995,632.4199821939999,117.479998152,-103.66000269800001,-532.67999807,0.08913656167817889
TYS_122,168,label,590.0,1.0299999709999998,404.0,0.889999986,0.0,NA,0.0,NA,607.6999828899999,359.55999434399996,NA,NA,0.9730985686458751
TYS_122,169,label,238.00000000000003,1.0299999709999998,240.0,0.889999986,340.0,-0.7300000190000001,100.0,-1.379999995,245.139993098,213.59999664,-248.20000646000003,-137.9999995,0.07901959017211321
TYS_122,170,label,0.0,NA,184.0,0.889999986,778.0,-0.7300000190000001,162.0,-1.379999995,NA,163.759997424,-567.940014782,-223.55999918999998,-0.5584875592064058
TYS_125,11,sound,0.0,NA,0.0,NA,342.0,-0.9599999790000001,0.0,NA,NA,NA,-328.31999281800006,NA,-0.9599999790000002
TYS_125,12,sound,0.0,NA,140.0,1.0299999709999998,294.0,-0.9599999790000001,148.00000000000003,-1.24000001,NA,144.19999593999998,-282.23999382600005,-183.52000148000002,-0.5525085899759451
TYS_125,13,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_125,14,sound,838.0,1.149999976,468.0,1.0299999709999998,0.0,NA,0.0,NA,963.6999798879999,482.0399864279999,NA,NA,1.1069984428147013
TYS_125,15,label,0.0,NA,0.0,NA,231.99999999999997,-0.9599999790000001,150.0,-1.24000001,NA,NA,-222.719995128,-186.0000015,-1.0699476351518324
TYS_125,16,label,290.0,1.149999976,278.0,1.0299999709999998,214.0,-0.9599999790000001,0.0,NA,333.49999304,286.33999193799997,-205.43999550600003,NA,0.5299232601943733
TYS_125,17,label,0.0,NA,212.0,1.0299999709999998,0.0,NA,434.0,-1.24000001,NA,218.35999385199997,NA,-538.16000434,-0.4950464558637771
TYS_125,18,label,0.0,NA,220.0,1.0299999709999998,0.0,NA,64.0,-1.24000001,NA,226.59999361999996,NA,-79.36000064,0.518450679507042
TYS_125,19,sound,0.0,NA,0.0,NA,0.0,NA,314.0,-0.589999974,NA,NA,NA,-185.259991836,-0.589999974
TYS_125,20,sound,0.0,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA
TYS_125,21,sound,308.0,1.169999957,0.0,NA,0.0,NA,0.0,NA,360.35998675599996,NA,NA,NA,1.169999957
