"name","ROW_ID","cueType","image","duration","cueTypeC","a_v_bcd","b_v_cd","c_v_d"
"TYS_104",104,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",105,"label","b",416,-0.5,-0.25,0.666666666666667,0
"TYS_104",106,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",107,"sound","b",424,0.5,-0.25,0.666666666666667,0
"TYS_104",108,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",109,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",110,"sound","b",212,0.5,-0.25,0.666666666666667,0
"TYS_104",111,"label","b",140,-0.5,-0.25,0.666666666666667,0
"TYS_104",112,"label","b",250,-0.5,-0.25,0.666666666666667,0
"TYS_104",113,"label","b",296,-0.5,-0.25,0.666666666666667,0
"TYS_104",114,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",115,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",116,"sound","b",394,0.5,-0.25,0.666666666666667,0
"TYS_104",117,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",118,"sound","b",510,0.5,-0.25,0.666666666666667,0
"TYS_104",119,"label","b",268,-0.5,-0.25,0.666666666666667,0
"TYS_104",120,"label","b",620,-0.5,-0.25,0.666666666666667,0
"TYS_104",121,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",122,"label","b",250,-0.5,-0.25,0.666666666666667,0
"TYS_104",123,"sound","b",640,0.5,-0.25,0.666666666666667,0
"TYS_104",124,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",125,"sound","b",212,0.5,-0.25,0.666666666666667,0
"TYS_104",126,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",127,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",128,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",129,"label","b",192,-0.5,-0.25,0.666666666666667,0
"TYS_104",130,"label","b",214,-0.5,-0.25,0.666666666666667,0
"TYS_104",131,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",133,"sound","b",280,0.5,-0.25,0.666666666666667,0
"TYS_104",134,"sound","b",366,0.5,-0.25,0.666666666666667,0
"TYS_104",135,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",136,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",137,"label","b",314,-0.5,-0.25,0.666666666666667,0
"TYS_104",138,"label","b",194,-0.5,-0.25,0.666666666666667,0
"TYS_104",140,"sound","b",138,0.5,-0.25,0.666666666666667,0
"TYS_104",141,"sound","b",274,0.5,-0.25,0.666666666666667,0
"TYS_104",142,"sound","b",272,0.5,-0.25,0.666666666666667,0
"TYS_104",143,"label","b",176,-0.5,-0.25,0.666666666666667,0
"TYS_104",144,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",145,"label","b",260,-0.5,-0.25,0.666666666666667,0
"TYS_104",147,"sound","b",288,0.5,-0.25,0.666666666666667,0
"TYS_104",148,"sound","b",214,0.5,-0.25,0.666666666666667,0
"TYS_104",149,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",150,"sound","b",206,0.5,-0.25,0.666666666666667,0
"TYS_104",152,"label","b",134,-0.5,-0.25,0.666666666666667,0
"TYS_104",153,"label","b",340,-0.5,-0.25,0.666666666666667,0
"TYS_104",154,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",155,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",156,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",158,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",159,"label","b",214,-0.5,-0.25,0.666666666666667,0
"TYS_104",160,"label","b",170,-0.5,-0.25,0.666666666666667,0
"TYS_104",161,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",162,"label","b",370,-0.5,-0.25,0.666666666666667,0
"TYS_104",163,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",164,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_104",165,"sound","b",572,0.5,-0.25,0.666666666666667,0
"TYS_104",166,"sound","b",188,0.5,-0.25,0.666666666666667,0
"TYS_104",167,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_104",168,"label","b",404,-0.5,-0.25,0.666666666666667,0
"TYS_104",169,"label","b",274,-0.5,-0.25,0.666666666666667,0
"TYS_104",170,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",11,"sound","b",500,0.5,-0.25,0.666666666666667,0
"TYS_120",12,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",13,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",14,"sound","b",382,0.5,-0.25,0.666666666666667,0
"TYS_120",15,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",16,"label","b",360,-0.5,-0.25,0.666666666666667,0
"TYS_120",17,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",18,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",19,"sound","b",666,0.5,-0.25,0.666666666666667,0
"TYS_120",20,"sound","b",932,0.5,-0.25,0.666666666666667,0
"TYS_120",21,"sound","b",792,0.5,-0.25,0.666666666666667,0
"TYS_120",22,"sound","b",1102,0.5,-0.25,0.666666666666667,0
"TYS_120",23,"label","b",758,-0.5,-0.25,0.666666666666667,0
"TYS_120",24,"label","b",834,-0.5,-0.25,0.666666666666667,0
"TYS_120",25,"label","b",910,-0.5,-0.25,0.666666666666667,0
"TYS_120",26,"label","b",50,-0.5,-0.25,0.666666666666667,0
"TYS_120",27,"sound","b",436,0.5,-0.25,0.666666666666667,0
"TYS_120",28,"sound","b",440,0.5,-0.25,0.666666666666667,0
"TYS_120",29,"sound","b",224,0.5,-0.25,0.666666666666667,0
"TYS_120",30,"sound","b",808,0.5,-0.25,0.666666666666667,0
"TYS_120",31,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",32,"label","b",328,-0.5,-0.25,0.666666666666667,0
"TYS_120",33,"label","b",864,-0.5,-0.25,0.666666666666667,0
"TYS_120",34,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",35,"sound","b",150,0.5,-0.25,0.666666666666667,0
"TYS_120",36,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",37,"sound","b",220,0.5,-0.25,0.666666666666667,0
"TYS_120",38,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",39,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",40,"label","b",268,-0.5,-0.25,0.666666666666667,0
"TYS_120",41,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",42,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",43,"sound","b",194,0.5,-0.25,0.666666666666667,0
"TYS_120",44,"sound","b",502,0.5,-0.25,0.666666666666667,0
"TYS_120",45,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",46,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",47,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",48,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",49,"label","b",572,-0.5,-0.25,0.666666666666667,0
"TYS_120",50,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",51,"sound","b",210,0.5,-0.25,0.666666666666667,0
"TYS_120",52,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",53,"sound","b",212,0.5,-0.25,0.666666666666667,0
"TYS_120",54,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",55,"label","b",104,-0.5,-0.25,0.666666666666667,0
"TYS_120",56,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",57,"label","b",458,-0.5,-0.25,0.666666666666667,0
"TYS_120",58,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",59,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",60,"sound","b",450,0.5,-0.25,0.666666666666667,0
"TYS_120",61,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",62,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",63,"label","b",238,-0.5,-0.25,0.666666666666667,0
"TYS_120",64,"label","b",200,-0.5,-0.25,0.666666666666667,0
"TYS_120",65,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",66,"label","b",236,-0.5,-0.25,0.666666666666667,0
"TYS_120",67,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",68,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",69,"sound","b",320,0.5,-0.25,0.666666666666667,0
"TYS_120",70,"sound","b",250,0.5,-0.25,0.666666666666667,0
"TYS_120",71,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",72,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",73,"label","b",284,-0.5,-0.25,0.666666666666667,0
"TYS_120",74,"label","b",466,-0.5,-0.25,0.666666666666667,0
"TYS_120",75,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",76,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",77,"sound","b",164,0.5,-0.25,0.666666666666667,0
"TYS_120",78,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",79,"label","b",244,-0.5,-0.25,0.666666666666667,0
"TYS_120",80,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",81,"label","b",966,-0.5,-0.25,0.666666666666667,0
"TYS_120",82,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",83,"sound","b",272,0.5,-0.25,0.666666666666667,0
"TYS_120",84,"sound","b",958,0.5,-0.25,0.666666666666667,0
"TYS_120",86,"sound","b",614,0.5,-0.25,0.666666666666667,0
"TYS_120",87,"label","b",644,-0.5,-0.25,0.666666666666667,0
"TYS_120",88,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",89,"label","b",1052,-0.5,-0.25,0.666666666666667,0
"TYS_120",90,"label","b",282,-0.5,-0.25,0.666666666666667,0
"TYS_120",91,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",92,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",93,"sound","b",1184,0.5,-0.25,0.666666666666667,0
"TYS_120",94,"sound","b",374,0.5,-0.25,0.666666666666667,0
"TYS_120",95,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",96,"label","b",134,-0.5,-0.25,0.666666666666667,0
"TYS_120",97,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",98,"label","b",600,-0.5,-0.25,0.666666666666667,0
"TYS_120",99,"sound","b",536,0.5,-0.25,0.666666666666667,0
"TYS_120",100,"sound","b",630,0.5,-0.25,0.666666666666667,0
"TYS_120",101,"sound","b",642,0.5,-0.25,0.666666666666667,0
"TYS_120",102,"sound","b",524,0.5,-0.25,0.666666666666667,0
"TYS_120",103,"label","b",98,-0.5,-0.25,0.666666666666667,0
"TYS_120",104,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",105,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",106,"label","b",68,-0.5,-0.25,0.666666666666667,0
"TYS_120",107,"sound","b",590,0.5,-0.25,0.666666666666667,0
"TYS_120",108,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",109,"sound","b",654,0.5,-0.25,0.666666666666667,0
"TYS_120",110,"sound","b",1024,0.5,-0.25,0.666666666666667,0
"TYS_120",111,"label","b",360,-0.5,-0.25,0.666666666666667,0
"TYS_120",112,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",113,"label","b",446,-0.5,-0.25,0.666666666666667,0
"TYS_120",114,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",115,"sound","b",652,0.5,-0.25,0.666666666666667,0
"TYS_120",116,"sound","b",1138,0.5,-0.25,0.666666666666667,0
"TYS_120",117,"sound","b",1070,0.5,-0.25,0.666666666666667,0
"TYS_120",118,"sound","b",262,0.5,-0.25,0.666666666666667,0
"TYS_120",119,"label","b",144,-0.5,-0.25,0.666666666666667,0
"TYS_120",120,"label","b",656,-0.5,-0.25,0.666666666666667,0
"TYS_120",121,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",122,"label","b",190,-0.5,-0.25,0.666666666666667,0
"TYS_120",123,"sound","b",332,0.5,-0.25,0.666666666666667,0
"TYS_120",124,"sound","b",474,0.5,-0.25,0.666666666666667,0
"TYS_120",125,"sound","b",720,0.5,-0.25,0.666666666666667,0
"TYS_120",126,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",127,"label","b",578,-0.5,-0.25,0.666666666666667,0
"TYS_120",128,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",129,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",130,"label","b",206,-0.5,-0.25,0.666666666666667,0
"TYS_120",131,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",132,"sound","b",394,0.5,-0.25,0.666666666666667,0
"TYS_120",133,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",134,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",135,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",136,"label","b",648,-0.5,-0.25,0.666666666666667,0
"TYS_120",137,"label","b",902,-0.5,-0.25,0.666666666666667,0
"TYS_120",138,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",139,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",140,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",141,"sound","b",692,0.5,-0.25,0.666666666666667,0
"TYS_120",142,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",143,"label","b",244,-0.5,-0.25,0.666666666666667,0
"TYS_120",144,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",145,"label","b",214,-0.5,-0.25,0.666666666666667,0
"TYS_120",146,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",147,"sound","b",200,0.5,-0.25,0.666666666666667,0
"TYS_120",148,"sound","b",220,0.5,-0.25,0.666666666666667,0
"TYS_120",149,"sound","b",498,0.5,-0.25,0.666666666666667,0
"TYS_120",150,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",151,"label","b",176,-0.5,-0.25,0.666666666666667,0
"TYS_120",152,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",153,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",154,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",155,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",156,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",157,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",158,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_120",159,"label","b",244,-0.5,-0.25,0.666666666666667,0
"TYS_120",160,"label","b",254,-0.5,-0.25,0.666666666666667,0
"TYS_120",161,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",162,"label","b",384,-0.5,-0.25,0.666666666666667,0
"TYS_120",163,"sound","b",556,0.5,-0.25,0.666666666666667,0
"TYS_120",164,"sound","b",280,0.5,-0.25,0.666666666666667,0
"TYS_120",165,"sound","b",770,0.5,-0.25,0.666666666666667,0
"TYS_120",166,"sound","b",518,0.5,-0.25,0.666666666666667,0
"TYS_120",167,"label","b",274,-0.5,-0.25,0.666666666666667,0
"TYS_120",168,"label","b",748,-0.5,-0.25,0.666666666666667,0
"TYS_120",169,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_120",170,"label","b",980,-0.5,-0.25,0.666666666666667,0
"TYS_122",11,"sound","b",202,0.5,-0.25,0.666666666666667,0
"TYS_122",12,"sound","b",480,0.5,-0.25,0.666666666666667,0
"TYS_122",13,"sound","b",210,0.5,-0.25,0.666666666666667,0
"TYS_122",14,"sound","b",120,0.5,-0.25,0.666666666666667,0
"TYS_122",15,"label","b",520,-0.5,-0.25,0.666666666666667,0
"TYS_122",16,"label","b",312,-0.5,-0.25,0.666666666666667,0
"TYS_122",17,"label","b",144,-0.5,-0.25,0.666666666666667,0
"TYS_122",18,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",19,"sound","b",218,0.5,-0.25,0.666666666666667,0
"TYS_122",20,"sound","b",668,0.5,-0.25,0.666666666666667,0
"TYS_122",21,"sound","b",374,0.5,-0.25,0.666666666666667,0
"TYS_122",22,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",23,"label","b",604,-0.5,-0.25,0.666666666666667,0
"TYS_122",24,"label","b",746,-0.5,-0.25,0.666666666666667,0
"TYS_122",25,"label","b",824,-0.5,-0.25,0.666666666666667,0
"TYS_122",26,"label","b",282,-0.5,-0.25,0.666666666666667,0
"TYS_122",27,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",28,"sound","b",222,0.5,-0.25,0.666666666666667,0
"TYS_122",29,"sound","b",342,0.5,-0.25,0.666666666666667,0
"TYS_122",30,"sound","b",522,0.5,-0.25,0.666666666666667,0
"TYS_122",31,"label","b",256,-0.5,-0.25,0.666666666666667,0
"TYS_122",32,"label","b",198,-0.5,-0.25,0.666666666666667,0
"TYS_122",33,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",34,"label","b",446,-0.5,-0.25,0.666666666666667,0
"TYS_122",35,"sound","b",242,0.5,-0.25,0.666666666666667,0
"TYS_122",36,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",37,"sound","b",132,0.5,-0.25,0.666666666666667,0
"TYS_122",38,"sound","b",248,0.5,-0.25,0.666666666666667,0
"TYS_122",39,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",40,"label","b",406,-0.5,-0.25,0.666666666666667,0
"TYS_122",41,"label","b",576,-0.5,-0.25,0.666666666666667,0
"TYS_122",42,"label","b",212,-0.5,-0.25,0.666666666666667,0
"TYS_122",43,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",44,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",45,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",46,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",47,"label","b",144,-0.5,-0.25,0.666666666666667,0
"TYS_122",48,"label","b",498,-0.5,-0.25,0.666666666666667,0
"TYS_122",49,"label","b",320,-0.5,-0.25,0.666666666666667,0
"TYS_122",50,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",51,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",52,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",53,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",54,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",55,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",56,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",57,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",59,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",60,"sound","b",200,0.5,-0.25,0.666666666666667,0
"TYS_122",61,"sound","b",314,0.5,-0.25,0.666666666666667,0
"TYS_122",62,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",63,"label","b",200,-0.5,-0.25,0.666666666666667,0
"TYS_122",64,"label","b",230,-0.5,-0.25,0.666666666666667,0
"TYS_122",65,"label","b",410,-0.5,-0.25,0.666666666666667,0
"TYS_122",66,"label","b",216,-0.5,-0.25,0.666666666666667,0
"TYS_122",67,"sound","b",498,0.5,-0.25,0.666666666666667,0
"TYS_122",68,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",69,"sound","b",228,0.5,-0.25,0.666666666666667,0
"TYS_122",70,"sound","b",154,0.5,-0.25,0.666666666666667,0
"TYS_122",71,"label","b",176,-0.5,-0.25,0.666666666666667,0
"TYS_122",72,"label","b",186,-0.5,-0.25,0.666666666666667,0
"TYS_122",73,"label","b",120,-0.5,-0.25,0.666666666666667,0
"TYS_122",74,"label","b",366,-0.5,-0.25,0.666666666666667,0
"TYS_122",75,"sound","b",206,0.5,-0.25,0.666666666666667,0
"TYS_122",76,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",77,"sound","b",168,0.5,-0.25,0.666666666666667,0
"TYS_122",78,"sound","b",206,0.5,-0.25,0.666666666666667,0
"TYS_122",79,"label","b",160,-0.5,-0.25,0.666666666666667,0
"TYS_122",80,"label","b",510,-0.5,-0.25,0.666666666666667,0
"TYS_122",81,"label","b",250,-0.5,-0.25,0.666666666666667,0
"TYS_122",82,"label","b",246,-0.5,-0.25,0.666666666666667,0
"TYS_122",83,"sound","b",686,0.5,-0.25,0.666666666666667,0
"TYS_122",84,"sound","b",622,0.5,-0.25,0.666666666666667,0
"TYS_122",85,"sound","b",228,0.5,-0.25,0.666666666666667,0
"TYS_122",86,"sound","b",344,0.5,-0.25,0.666666666666667,0
"TYS_122",87,"label","b",262,-0.5,-0.25,0.666666666666667,0
"TYS_122",88,"label","b",368,-0.5,-0.25,0.666666666666667,0
"TYS_122",89,"label","b",410,-0.5,-0.25,0.666666666666667,0
"TYS_122",90,"label","b",614,-0.5,-0.25,0.666666666666667,0
"TYS_122",91,"sound","b",200,0.5,-0.25,0.666666666666667,0
"TYS_122",92,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",93,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",94,"sound","b",324,0.5,-0.25,0.666666666666667,0
"TYS_122",95,"label","b",330,-0.5,-0.25,0.666666666666667,0
"TYS_122",96,"label","b",184,-0.5,-0.25,0.666666666666667,0
"TYS_122",97,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",98,"label","b",456,-0.5,-0.25,0.666666666666667,0
"TYS_122",99,"sound","b",266,0.5,-0.25,0.666666666666667,0
"TYS_122",100,"sound","b",530,0.5,-0.25,0.666666666666667,0
"TYS_122",101,"sound","b",246,0.5,-0.25,0.666666666666667,0
"TYS_122",102,"sound","b",650,0.5,-0.25,0.666666666666667,0
"TYS_122",103,"label","b",546,-0.5,-0.25,0.666666666666667,0
"TYS_122",104,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",105,"label","b",750,-0.5,-0.25,0.666666666666667,0
"TYS_122",106,"label","b",324,-0.5,-0.25,0.666666666666667,0
"TYS_122",107,"sound","b",148,0.5,-0.25,0.666666666666667,0
"TYS_122",108,"sound","b",348,0.5,-0.25,0.666666666666667,0
"TYS_122",109,"sound","b",138,0.5,-0.25,0.666666666666667,0
"TYS_122",110,"sound","b",654,0.5,-0.25,0.666666666666667,0
"TYS_122",111,"label","b",388,-0.5,-0.25,0.666666666666667,0
"TYS_122",112,"label","b",274,-0.5,-0.25,0.666666666666667,0
"TYS_122",113,"label","b",502,-0.5,-0.25,0.666666666666667,0
"TYS_122",114,"label","b",450,-0.5,-0.25,0.666666666666667,0
"TYS_122",115,"sound","b",232,0.5,-0.25,0.666666666666667,0
"TYS_122",116,"sound","b",774,0.5,-0.25,0.666666666666667,0
"TYS_122",117,"sound","b",62,0.5,-0.25,0.666666666666667,0
"TYS_122",118,"sound","b",648,0.5,-0.25,0.666666666666667,0
"TYS_122",119,"label","b",514,-0.5,-0.25,0.666666666666667,0
"TYS_122",120,"label","b",902,-0.5,-0.25,0.666666666666667,0
"TYS_122",121,"label","b",150,-0.5,-0.25,0.666666666666667,0
"TYS_122",122,"label","b",198,-0.5,-0.25,0.666666666666667,0
"TYS_122",123,"sound","b",520,0.5,-0.25,0.666666666666667,0
"TYS_122",124,"sound","b",304,0.5,-0.25,0.666666666666667,0
"TYS_122",125,"sound","b",186,0.5,-0.25,0.666666666666667,0
"TYS_122",126,"sound","b",354,0.5,-0.25,0.666666666666667,0
"TYS_122",127,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",128,"label","b",148,-0.5,-0.25,0.666666666666667,0
"TYS_122",129,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",130,"label","b",300,-0.5,-0.25,0.666666666666667,0
"TYS_122",131,"sound","b",162,0.5,-0.25,0.666666666666667,0
"TYS_122",132,"sound","b",382,0.5,-0.25,0.666666666666667,0
"TYS_122",133,"sound","b",216,0.5,-0.25,0.666666666666667,0
"TYS_122",134,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",135,"label","b",346,-0.5,-0.25,0.666666666666667,0
"TYS_122",136,"label","b",200,-0.5,-0.25,0.666666666666667,0
"TYS_122",137,"label","b",456,-0.5,-0.25,0.666666666666667,0
"TYS_122",138,"label","b",570,-0.5,-0.25,0.666666666666667,0
"TYS_122",139,"sound","b",174,0.5,-0.25,0.666666666666667,0
"TYS_122",140,"sound","b",222,0.5,-0.25,0.666666666666667,0
"TYS_122",141,"sound","b",106,0.5,-0.25,0.666666666666667,0
"TYS_122",142,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",143,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",144,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_122",145,"label","b",110,-0.5,-0.25,0.666666666666667,0
"TYS_122",146,"label","b",428,-0.5,-0.25,0.666666666666667,0
"TYS_122",147,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",148,"sound","b",280,0.5,-0.25,0.666666666666667,0
"TYS_122",149,"sound","b",324,0.5,-0.25,0.666666666666667,0
"TYS_122",150,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",151,"label","b",162,-0.5,-0.25,0.666666666666667,0
"TYS_122",152,"label","b",392,-0.5,-0.25,0.666666666666667,0
"TYS_122",153,"label","b",344,-0.5,-0.25,0.666666666666667,0
"TYS_122",154,"label","b",494,-0.5,-0.25,0.666666666666667,0
"TYS_122",155,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",156,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",157,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",158,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_122",159,"label","b",196,-0.5,-0.25,0.666666666666667,0
"TYS_122",160,"label","b",324,-0.5,-0.25,0.666666666666667,0
"TYS_122",161,"label","b",104,-0.5,-0.25,0.666666666666667,0
"TYS_122",162,"label","b",224,-0.5,-0.25,0.666666666666667,0
"TYS_122",163,"sound","b",578,0.5,-0.25,0.666666666666667,0
"TYS_122",164,"sound","b",510,0.5,-0.25,0.666666666666667,0
"TYS_122",165,"sound","b",444,0.5,-0.25,0.666666666666667,0
"TYS_122",166,"sound","b",430,0.5,-0.25,0.666666666666667,0
"TYS_122",167,"label","b",132,-0.5,-0.25,0.666666666666667,0
"TYS_122",168,"label","b",404,-0.5,-0.25,0.666666666666667,0
"TYS_122",169,"label","b",240,-0.5,-0.25,0.666666666666667,0
"TYS_122",170,"label","b",184,-0.5,-0.25,0.666666666666667,0
"TYS_125",11,"sound","b",0,0.5,-0.25,0.666666666666667,0
"TYS_125",12,"sound","b",140,0.5,-0.25,0.666666666666667,0
"TYS_125",14,"sound","b",468,0.5,-0.25,0.666666666666667,0
"TYS_125",15,"label","b",0,-0.5,-0.25,0.666666666666667,0
"TYS_125",16,"label","b",278,-0.5,-0.25,0.666666666666667,0
"TYS_125",17,"label","b",212,-0.5,-0.25,0.666666666666667,0
"TYS_125",18,"label","b",220,-0.5,-0.25,0.666666666666667,0
